location,date,vaccine,total_vaccinations
European Union,2021-02-20,Sputnik V,18484
European Union,2021-02-21,Johnson&Johnson,55
European Union,2021-02-21,Moderna,988943
European Union,2021-02-21,Oxford/AstraZeneca,1258659
European Union,2021-02-21,Pfizer/BioNTech,25247658
European Union,2021-02-21,Sinopharm/Beijing,0
European Union,2021-02-21,Sputnik V,18484
European Union,2021-02-22,Johnson&Johnson,56
European Union,2021-02-22,Moderna,1013032
European Union,2021-02-22,Oxford/AstraZeneca,1329864
European Union,2021-02-22,Pfizer/BioNTech,25577880
European Union,2021-02-22,Sinopharm/Beijing,0
European Union,2021-02-22,Sputnik V,18484
European Union,2021-02-23,Johnson&Johnson,57
European Union,2021-02-23,Moderna,1035722
European Union,2021-02-23,Oxford/AstraZeneca,1411572
European Union,2021-02-23,Pfizer/BioNTech,25948334
European Union,2021-02-23,Sinopharm/Beijing,0
European Union,2021-02-23,Sputnik V,18484
European Union,2021-02-24,Johnson&Johnson,58
European Union,2021-02-24,Moderna,1059718
European Union,2021-02-24,Oxford/AstraZeneca,1509542
European Union,2021-02-24,Pfizer/BioNTech,26329680
European Union,2021-02-24,Sinopharm/Beijing,0
European Union,2021-02-24,Sputnik V,18484
European Union,2021-02-25,Johnson&Johnson,58
European Union,2021-02-25,Moderna,1083717
European Union,2021-02-25,Oxford/AstraZeneca,1659705
European Union,2021-02-25,Pfizer/BioNTech,26725058
European Union,2021-02-25,Sinopharm/Beijing,0
European Union,2021-02-25,Sputnik V,18484
European Union,2021-02-26,Johnson&Johnson,63
European Union,2021-02-26,Moderna,1253105
European Union,2021-02-26,Oxford/AstraZeneca,2884331
European Union,2021-02-26,Pfizer/BioNTech,29033050
European Union,2021-02-26,Sinopharm/Beijing,162077
European Union,2021-02-26,Sputnik V,19321
European Union,2021-02-27,Johnson&Johnson,64
European Union,2021-02-27,Moderna,1267379
European Union,2021-02-27,Oxford/AstraZeneca,3026502
European Union,2021-02-27,Pfizer/BioNTech,29245875
European Union,2021-02-27,Sinopharm/Beijing,162077
European Union,2021-02-27,Sputnik V,19321
European Union,2021-02-28,Johnson&Johnson,66
European Union,2021-02-28,Moderna,1274434
European Union,2021-02-28,Oxford/AstraZeneca,3102485
European Union,2021-02-28,Pfizer/BioNTech,29369501
European Union,2021-02-28,Sinopharm/Beijing,162077
European Union,2021-02-28,Sputnik V,19321
European Union,2021-03-01,Johnson&Johnson,66
European Union,2021-03-01,Moderna,1305489
European Union,2021-03-01,Oxford/AstraZeneca,3239387
European Union,2021-03-01,Pfizer/BioNTech,29718726
European Union,2021-03-01,Sinopharm/Beijing,162077
European Union,2021-03-01,Sputnik V,19321
European Union,2021-03-02,Johnson&Johnson,66
European Union,2021-03-02,Moderna,1338701
European Union,2021-03-02,Oxford/AstraZeneca,3425855
European Union,2021-03-02,Pfizer/BioNTech,30128898
European Union,2021-03-02,Sinopharm/Beijing,162077
European Union,2021-03-02,Sputnik V,19321
European Union,2021-03-03,Johnson&Johnson,66
European Union,2021-03-03,Moderna,1381373
European Union,2021-03-03,Oxford/AstraZeneca,3632962
European Union,2021-03-03,Pfizer/BioNTech,30587179
European Union,2021-03-03,Sinopharm/Beijing,162077
European Union,2021-03-03,Sputnik V,19321
European Union,2021-03-04,Johnson&Johnson,66
European Union,2021-03-04,Moderna,1432303
European Union,2021-03-04,Oxford/AstraZeneca,3892916
European Union,2021-03-04,Pfizer/BioNTech,31056646
European Union,2021-03-04,Sinopharm/Beijing,162077
European Union,2021-03-04,Sputnik V,19321
European Union,2021-03-05,Johnson&Johnson,94
European Union,2021-03-05,Moderna,1773705
European Union,2021-03-05,Oxford/AstraZeneca,5302281
European Union,2021-03-05,Pfizer/BioNTech,33537522
European Union,2021-03-05,Sinopharm/Beijing,368592
European Union,2021-03-05,Sputnik V,22756
European Union,2021-03-06,Johnson&Johnson,96
European Union,2021-03-06,Moderna,1812166
European Union,2021-03-06,Oxford/AstraZeneca,5584323
European Union,2021-03-06,Pfizer/BioNTech,33886298
European Union,2021-03-06,Sinopharm/Beijing,368592
European Union,2021-03-06,Sputnik V,22756
European Union,2021-03-07,Johnson&Johnson,99
European Union,2021-03-07,Moderna,1838384
European Union,2021-03-07,Oxford/AstraZeneca,5748058
European Union,2021-03-07,Pfizer/BioNTech,34131018
European Union,2021-03-07,Sinopharm/Beijing,368592
European Union,2021-03-07,Sputnik V,22756
European Union,2021-03-08,Johnson&Johnson,102
European Union,2021-03-08,Moderna,1882573
European Union,2021-03-08,Oxford/AstraZeneca,5967019
European Union,2021-03-08,Pfizer/BioNTech,34534199
European Union,2021-03-08,Sinopharm/Beijing,368592
European Union,2021-03-08,Sputnik V,22756
European Union,2021-03-09,Johnson&Johnson,103
European Union,2021-03-09,Moderna,1935553
European Union,2021-03-09,Oxford/AstraZeneca,6232772
European Union,2021-03-09,Pfizer/BioNTech,34998127
European Union,2021-03-09,Sinopharm/Beijing,368592
European Union,2021-03-09,Sputnik V,22756
European Union,2021-03-10,Johnson&Johnson,104
European Union,2021-03-10,Moderna,1984541
European Union,2021-03-10,Oxford/AstraZeneca,6525112
European Union,2021-03-10,Pfizer/BioNTech,35516149
European Union,2021-03-10,Sinopharm/Beijing,368592
European Union,2021-03-10,Sputnik V,22756
European Union,2021-03-11,Johnson&Johnson,106
European Union,2021-03-11,Moderna,2037065
European Union,2021-03-11,Oxford/AstraZeneca,6870436
European Union,2021-03-11,Pfizer/BioNTech,36040614
European Union,2021-03-11,Sinopharm/Beijing,368592
European Union,2021-03-11,Sputnik V,22756
European Union,2021-03-12,Johnson&Johnson,153
European Union,2021-03-12,Moderna,2336622
European Union,2021-03-12,Oxford/AstraZeneca,8544911
European Union,2021-03-12,Pfizer/BioNTech,38618963
European Union,2021-03-12,Sinopharm/Beijing,492383
European Union,2021-03-12,Sputnik V,54724
European Union,2021-03-13,Johnson&Johnson,153
European Union,2021-03-13,Moderna,2374806
European Union,2021-03-13,Oxford/AstraZeneca,8869784
European Union,2021-03-13,Pfizer/BioNTech,38990093
European Union,2021-03-13,Sinopharm/Beijing,492383
European Union,2021-03-13,Sputnik V,54724
European Union,2021-03-14,Johnson&Johnson,154
European Union,2021-03-14,Moderna,2396654
European Union,2021-03-14,Oxford/AstraZeneca,9007641
European Union,2021-03-14,Pfizer/BioNTech,39229228
European Union,2021-03-14,Sinopharm/Beijing,492383
European Union,2021-03-14,Sputnik V,54724
European Union,2021-03-15,Johnson&Johnson,155
European Union,2021-03-15,Moderna,2448241
European Union,2021-03-15,Oxford/AstraZeneca,9220228
European Union,2021-03-15,Pfizer/BioNTech,39679313
European Union,2021-03-15,Sinopharm/Beijing,492383
European Union,2021-03-15,Sputnik V,54724
European Union,2021-03-16,Johnson&Johnson,159
European Union,2021-03-16,Moderna,2514508
European Union,2021-03-16,Oxford/AstraZeneca,9241846
European Union,2021-03-16,Pfizer/BioNTech,40211355
European Union,2021-03-16,Sinopharm/Beijing,492383
European Union,2021-03-16,Sputnik V,54724
European Union,2021-03-17,Johnson&Johnson,159
European Union,2021-03-17,Moderna,2585348
European Union,2021-03-17,Oxford/AstraZeneca,9259120
European Union,2021-03-17,Pfizer/BioNTech,40796371
European Union,2021-03-17,Sinopharm/Beijing,492383
European Union,2021-03-17,Sputnik V,54724
European Union,2021-03-18,Johnson&Johnson,164
European Union,2021-03-18,Moderna,2658597
European Union,2021-03-18,Oxford/AstraZeneca,9278093
European Union,2021-03-18,Pfizer/BioNTech,41384300
European Union,2021-03-18,Sinopharm/Beijing,492383
European Union,2021-03-18,Sputnik V,54724
European Union,2021-03-19,Johnson&Johnson,232
European Union,2021-03-19,Moderna,3060053
European Union,2021-03-19,Oxford/AstraZeneca,9998138
European Union,2021-03-19,Pfizer/BioNTech,44229578
European Union,2021-03-19,Sinopharm/Beijing,505062
European Union,2021-03-19,Sputnik V,143314
European Union,2021-03-20,Johnson&Johnson,234
European Union,2021-03-20,Moderna,3121213
European Union,2021-03-20,Oxford/AstraZeneca,10195171
European Union,2021-03-20,Pfizer/BioNTech,44615171
European Union,2021-03-20,Sinopharm/Beijing,505062
European Union,2021-03-20,Sputnik V,143314
European Union,2021-03-21,Johnson&Johnson,236
European Union,2021-03-21,Moderna,3162517
European Union,2021-03-21,Oxford/AstraZeneca,10307182
European Union,2021-03-21,Pfizer/BioNTech,44862703
European Union,2021-03-21,Sinopharm/Beijing,505062
European Union,2021-03-21,Sputnik V,143314
European Union,2021-03-22,Johnson&Johnson,239
European Union,2021-03-22,Moderna,3232955
European Union,2021-03-22,Oxford/AstraZeneca,10514179
European Union,2021-03-22,Pfizer/BioNTech,45350712
European Union,2021-03-22,Sinopharm/Beijing,505062
European Union,2021-03-22,Sputnik V,143314
European Union,2021-03-23,Johnson&Johnson,244
European Union,2021-03-23,Moderna,3304253
European Union,2021-03-23,Oxford/AstraZeneca,10803524
European Union,2021-03-23,Pfizer/BioNTech,45928013
European Union,2021-03-23,Sinopharm/Beijing,505062
European Union,2021-03-23,Sputnik V,143314
European Union,2021-03-24,Johnson&Johnson,247
European Union,2021-03-24,Moderna,3392917
European Union,2021-03-24,Oxford/AstraZeneca,11104792
European Union,2021-03-24,Pfizer/BioNTech,46562692
European Union,2021-03-24,Sinopharm/Beijing,505062
European Union,2021-03-24,Sputnik V,143314
European Union,2021-03-25,Johnson&Johnson,248
European Union,2021-03-25,Moderna,3481562
European Union,2021-03-25,Oxford/AstraZeneca,11481699
European Union,2021-03-25,Pfizer/BioNTech,47214123
European Union,2021-03-25,Sinopharm/Beijing,505062
European Union,2021-03-25,Sputnik V,143314
European Union,2021-03-26,Johnson&Johnson,291
European Union,2021-03-26,Moderna,3964744
European Union,2021-03-26,Oxford/AstraZeneca,13321757
European Union,2021-03-26,Pfizer/BioNTech,50505840
European Union,2021-03-26,Sinopharm/Beijing,687323
European Union,2021-03-26,Sputnik V,233879
European Union,2021-03-27,Johnson&Johnson,296
European Union,2021-03-27,Moderna,4045113
European Union,2021-03-27,Oxford/AstraZeneca,13575174
European Union,2021-03-27,Pfizer/BioNTech,50981972
European Union,2021-03-27,Sinopharm/Beijing,687323
European Union,2021-03-27,Sputnik V,233879
European Union,2021-03-28,Johnson&Johnson,297
European Union,2021-03-28,Moderna,4097524
European Union,2021-03-28,Oxford/AstraZeneca,13708611
European Union,2021-03-28,Pfizer/BioNTech,51283934
European Union,2021-03-28,Sinopharm/Beijing,687323
European Union,2021-03-28,Sputnik V,233879
European Union,2021-03-29,Johnson&Johnson,299
European Union,2021-03-29,Moderna,4182542
European Union,2021-03-29,Oxford/AstraZeneca,13946639
European Union,2021-03-29,Pfizer/BioNTech,51869988
European Union,2021-03-29,Sinopharm/Beijing,687323
European Union,2021-03-29,Sputnik V,233879
European Union,2021-03-30,Johnson&Johnson,302
European Union,2021-03-30,Moderna,4281449
European Union,2021-03-30,Oxford/AstraZeneca,14220244
European Union,2021-03-30,Pfizer/BioNTech,52581446
European Union,2021-03-30,Sinopharm/Beijing,687323
European Union,2021-03-30,Sputnik V,233879
European Union,2021-03-31,Johnson&Johnson,321
European Union,2021-03-31,Moderna,4393376
European Union,2021-03-31,Oxford/AstraZeneca,14426282
European Union,2021-03-31,Pfizer/BioNTech,53377983
European Union,2021-03-31,Sinopharm/Beijing,687323
European Union,2021-03-31,Sputnik V,233879
European Union,2021-04-01,Johnson&Johnson,327
European Union,2021-04-01,Moderna,4517694
European Union,2021-04-01,Oxford/AstraZeneca,14640103
European Union,2021-04-01,Pfizer/BioNTech,54194869
European Union,2021-04-01,Sinopharm/Beijing,687323
European Union,2021-04-01,Sputnik V,233879
European Union,2021-04-02,Johnson&Johnson,452
European Union,2021-04-02,Moderna,5120056
European Union,2021-04-02,Oxford/AstraZeneca,16206813
European Union,2021-04-02,Pfizer/BioNTech,57706807
European Union,2021-04-02,Sinopharm/Beijing,885907
European Union,2021-04-02,Sputnik V,388391
European Union,2021-04-03,Johnson&Johnson,456
European Union,2021-04-03,Moderna,5199634
European Union,2021-04-03,Oxford/AstraZeneca,16349208
European Union,2021-04-03,Pfizer/BioNTech,58232032
European Union,2021-04-03,Sinopharm/Beijing,885907
European Union,2021-04-03,Sputnik V,388391
European Union,2021-04-04,Johnson&Johnson,457
European Union,2021-04-04,Moderna,5237445
European Union,2021-04-04,Oxford/AstraZeneca,16450106
European Union,2021-04-04,Pfizer/BioNTech,58510563
European Union,2021-04-04,Sinopharm/Beijing,885907
European Union,2021-04-04,Sputnik V,388391
European Union,2021-04-05,Johnson&Johnson,465
European Union,2021-04-05,Moderna,5294132
European Union,2021-04-05,Oxford/AstraZeneca,16589207
European Union,2021-04-05,Pfizer/BioNTech,58872394
European Union,2021-04-05,Sinopharm/Beijing,885907
European Union,2021-04-05,Sputnik V,388391
European Union,2021-04-06,Johnson&Johnson,500
European Union,2021-04-06,Moderna,5418584
European Union,2021-04-06,Oxford/AstraZeneca,16812341
European Union,2021-04-06,Pfizer/BioNTech,59629917
European Union,2021-04-06,Sinopharm/Beijing,885907
European Union,2021-04-06,Sputnik V,388391
European Union,2021-04-07,Johnson&Johnson,514
European Union,2021-04-07,Moderna,5540692
European Union,2021-04-07,Oxford/AstraZeneca,17045164
European Union,2021-04-07,Pfizer/BioNTech,60774811
European Union,2021-04-07,Sinopharm/Beijing,885907
European Union,2021-04-07,Sputnik V,388391
European Union,2021-04-08,Johnson&Johnson,525
European Union,2021-04-08,Moderna,5671226
European Union,2021-04-08,Oxford/AstraZeneca,17295858
European Union,2021-04-08,Pfizer/BioNTech,62050753
European Union,2021-04-08,Sinopharm/Beijing,885907
European Union,2021-04-08,Sputnik V,388391
European Union,2021-04-09,Johnson&Johnson,754
European Union,2021-04-09,Moderna,6291648
European Union,2021-04-09,Oxford/AstraZeneca,19647770
European Union,2021-04-09,Pfizer/BioNTech,67182589
European Union,2021-04-09,Sinopharm/Beijing,1013005
European Union,2021-04-09,Sputnik V,676266
European Union,2021-04-10,Johnson&Johnson,763
European Union,2021-04-10,Moderna,6394055
European Union,2021-04-10,Oxford/AstraZeneca,19898296
European Union,2021-04-10,Pfizer/BioNTech,67928903
European Union,2021-04-10,Sinopharm/Beijing,1013005
European Union,2021-04-10,Sputnik V,676266
European Union,2021-04-11,Johnson&Johnson,773
European Union,2021-04-11,Moderna,6451617
European Union,2021-04-11,Oxford/AstraZeneca,20021368
European Union,2021-04-11,Pfizer/BioNTech,68383559
European Union,2021-04-11,Sinopharm/Beijing,1013005
European Union,2021-04-11,Sputnik V,676266
European Union,2021-04-12,Johnson&Johnson,779
European Union,2021-04-12,Moderna,6551911
European Union,2021-04-12,Oxford/AstraZeneca,20285298
European Union,2021-04-12,Pfizer/BioNTech,69194830
European Union,2021-04-12,Sinopharm/Beijing,1013005
European Union,2021-04-12,Sputnik V,676266
European Union,2021-04-13,Johnson&Johnson,782
European Union,2021-04-13,Moderna,6663770
European Union,2021-04-13,Oxford/AstraZeneca,20609004
European Union,2021-04-13,Pfizer/BioNTech,70241323
European Union,2021-04-13,Sinopharm/Beijing,1013005
European Union,2021-04-13,Sputnik V,676266
European Union,2021-04-14,Johnson&Johnson,784
European Union,2021-04-14,Moderna,6780240
European Union,2021-04-14,Oxford/AstraZeneca,20926532
European Union,2021-04-14,Pfizer/BioNTech,71516616
European Union,2021-04-14,Sinopharm/Beijing,1013005
European Union,2021-04-14,Sputnik V,676266
European Union,2021-04-15,Johnson&Johnson,785
European Union,2021-04-15,Moderna,6905034
European Union,2021-04-15,Oxford/AstraZeneca,21244781
European Union,2021-04-15,Pfizer/BioNTech,72772772
European Union,2021-04-15,Sinopharm/Beijing,1013005
European Union,2021-04-15,Sputnik V,676266
European Union,2021-04-16,Johnson&Johnson,26228
European Union,2021-04-16,Moderna,7623929
European Union,2021-04-16,Oxford/AstraZeneca,23561585
European Union,2021-04-16,Pfizer/BioNTech,78597555
European Union,2021-04-16,Sinopharm/Beijing,1030350
European Union,2021-04-16,Sputnik V,924750
European Union,2021-04-17,Johnson&Johnson,26228
European Union,2021-04-17,Moderna,7716796
European Union,2021-04-17,Oxford/AstraZeneca,23859652
European Union,2021-04-17,Pfizer/BioNTech,79327551
European Union,2021-04-17,Sinopharm/Beijing,1030350
European Union,2021-04-17,Sputnik V,924750
European Union,2021-04-18,Johnson&Johnson,26229
European Union,2021-04-18,Moderna,7775601
European Union,2021-04-18,Oxford/AstraZeneca,24033595
European Union,2021-04-18,Pfizer/BioNTech,79784632
European Union,2021-04-18,Sinopharm/Beijing,1030350
European Union,2021-04-18,Sputnik V,924750
European Union,2021-04-19,Johnson&Johnson,26232
European Union,2021-04-19,Moderna,7875338
European Union,2021-04-19,Oxford/AstraZeneca,24251781
European Union,2021-04-19,Pfizer/BioNTech,80668352
European Union,2021-04-19,Sinopharm/Beijing,1030350
European Union,2021-04-19,Sputnik V,924750
European Union,2021-04-20,Johnson&Johnson,26234
European Union,2021-04-20,Moderna,8001720
European Union,2021-04-20,Oxford/AstraZeneca,24553784
European Union,2021-04-20,Pfizer/BioNTech,81728790
European Union,2021-04-20,Sinopharm/Beijing,1030350
European Union,2021-04-20,Sputnik V,924750
European Union,2021-04-21,Johnson&Johnson,26238
European Union,2021-04-21,Moderna,8141601
European Union,2021-04-21,Oxford/AstraZeneca,24940072
European Union,2021-04-21,Pfizer/BioNTech,82909864
European Union,2021-04-21,Sinopharm/Beijing,1030350
European Union,2021-04-21,Sputnik V,924750
European Union,2021-04-22,Johnson&Johnson,26558
European Union,2021-04-22,Moderna,8293312
European Union,2021-04-22,Oxford/AstraZeneca,25321549
European Union,2021-04-22,Pfizer/BioNTech,84085382
European Union,2021-04-22,Sinopharm/Beijing,1030350
European Union,2021-04-22,Sputnik V,924750
European Union,2021-04-23,Johnson&Johnson,126371
European Union,2021-04-23,Moderna,9199367
European Union,2021-04-23,Oxford/AstraZeneca,26868665
European Union,2021-04-23,Pfizer/BioNTech,90267775
European Union,2021-04-23,Sinopharm/Beijing,1051731
European Union,2021-04-23,Sputnik V,1097161
European Union,2021-04-24,Johnson&Johnson,130975
European Union,2021-04-24,Moderna,9345949
European Union,2021-04-24,Oxford/AstraZeneca,27094290
European Union,2021-04-24,Pfizer/BioNTech,91069408
European Union,2021-04-24,Sinopharm/Beijing,1051731
European Union,2021-04-24,Sputnik V,1097161
European Union,2021-04-25,Johnson&Johnson,139865
European Union,2021-04-25,Moderna,9441841
European Union,2021-04-25,Oxford/AstraZeneca,27246144
European Union,2021-04-25,Pfizer/BioNTech,91569517
European Union,2021-04-25,Sinopharm/Beijing,1051731
European Union,2021-04-25,Sputnik V,1097161
European Union,2021-04-26,Johnson&Johnson,152690
European Union,2021-04-26,Moderna,9574215
European Union,2021-04-26,Oxford/AstraZeneca,27424794
European Union,2021-04-26,Pfizer/BioNTech,92548349
European Union,2021-04-26,Sinopharm/Beijing,1051731
European Union,2021-04-26,Sputnik V,1097161
European Union,2021-04-27,Johnson&Johnson,173587
European Union,2021-04-27,Moderna,9742532
European Union,2021-04-27,Oxford/AstraZeneca,27605451
European Union,2021-04-27,Pfizer/BioNTech,93975068
European Union,2021-04-27,Sinopharm/Beijing,1051731
European Union,2021-04-27,Sputnik V,1097161
European Union,2021-04-28,Johnson&Johnson,194940
European Union,2021-04-28,Moderna,9928166
European Union,2021-04-28,Oxford/AstraZeneca,27786414
European Union,2021-04-28,Pfizer/BioNTech,95787787
European Union,2021-04-28,Sinopharm/Beijing,1051731
European Union,2021-04-28,Sputnik V,1097161
European Union,2021-04-29,Johnson&Johnson,223708
European Union,2021-04-29,Moderna,10124853
European Union,2021-04-29,Oxford/AstraZeneca,28003940
European Union,2021-04-29,Pfizer/BioNTech,97582232
European Union,2021-04-29,Sinopharm/Beijing,1051731
European Union,2021-04-29,Sputnik V,1097161
European Union,2021-04-30,Johnson&Johnson,453301
European Union,2021-04-30,Moderna,10975317
European Union,2021-04-30,Oxford/AstraZeneca,29311960
European Union,2021-04-30,Pfizer/BioNTech,105304268
European Union,2021-04-30,Sinopharm/Beijing,1391195
